REF_AREA,MEASURE,UNIT_MEASURE,TIME_PERIOD,OBS_VALUE,UNIT_MULT
RUS,SF,T_CO2E,2021,1176770000.0,3
RUS,N2O,T_CO2E,2021,88400862000.0,3
RUS,CH4,T_CO2E,2021,314778312000.0,3
RUS,CO2,T_CO2E,2021,1711993315000.0,3
UKR,CH4,T_CO2E,2021,71536706000.0,3
UKR,CO2,T_CO2E,2021,210153298000.0,3
UKR,N2O,T_CO2E,2021,43618801000.0,3
UKR,SF,T_CO2E,2021,48942000.0,3
UKR,HFC,T_CO2E,2021,1901018000.0,3
AUS,CH4,T_CO2E,2020,109758729000.0,3
AUS,CO2,T_CO2E,2020,399405498000.0,3
AUS,SF,T_CO2E,2020,108871000.0,3
AUS,PFC,T_CO2E,2020,243116000.0,3
AUS,N2O,T_CO2E,2020,16274312000.0,3
AUS,HFC,T_CO2E,2020,10949192000.0,3
AUT,SF,T_CO2E,2020,454515000.0,3
AUT,HFC,T_CO2E,2020,1704965000.0,3
AUT,N2O,T_CO2E,2020,3088916000.0,3
AUT,PFC,T_CO2E,2020,27020000.0,3
AUT,CH4,T_CO2E,2020,6502904000.0,3
AUT,CO2,T_CO2E,2020,62121251000.0,3
BEL,CO2,T_CO2E,2020,91101387000.0,3
BEL,HFC,T_CO2E,2020,3111957000.0,3
BEL,SF,T_CO2E,2020,107311000.0,3
BEL,N2O,T_CO2E,2020,4787456000.0,3
BEL,PFC,T_CO2E,2020,184803000.0,3
BEL,CH4,T_CO2E,2020,7971608000.0,3
CAN,CO2,T_CO2E,2020,522845296000.0,3
CAN,SF,T_CO2E,2020,291809000.0,3
CAN,HFC,T_CO2E,2020,11918852000.0,3
CAN,N2O,T_CO2E,2020,31523433000.0,3
CAN,CH4,T_CO2E,2020,91379820000.0,3
CAN,PFC,T_CO2E,2020,828565000.0,3
CHL,N2O,T_CO2E,2020,6232129000.0,3
CHL,SF,T_CO2E,2020,190815000.0,3
CHL,CO2,T_CO2E,2020,79792507000.0,3
CHL,HFC,T_CO2E,2020,4389873000.0,3
CHL,PFC,T_CO2E,2020,510000.0,3
CHL,CH4,T_CO2E,2020,14946082000.0,3
CZE,HFC,T_CO2E,2020,3734288000.0,3
CZE,CH4,T_CO2E,2020,13098134000.0,3
CZE,SF,T_CO2E,2020,67158000.0,3
CZE,PFC,T_CO2E,2020,967000.0,3
CZE,N2O,T_CO2E,2020,4472126000.0,3
CZE,CO2,T_CO2E,2020,91697363000.0,3
DNK,HFC,T_CO2E,2020,392046000.0,3
DNK,SF,T_CO2E,2020,47874000.0,3
DNK,N2O,T_CO2E,2020,5464920000.0,3
DNK,CO2,T_CO2E,2020,29965917000.0,3
DNK,CH4,T_CO2E,2020,8613036000.0,3
DNK,PFC,T_CO2E,2020,6000.0,3
EST,CO2,T_CO2E,2020,9238881000.0,3
EST,SF,T_CO2E,2020,3026000.0,3
EST,CH4,T_CO2E,2020,1144514000.0,3
EST,N2O,T_CO2E,2020,840743000.0,3
EST,HFC,T_CO2E,2020,179918000.0,3
FIN,CO2,T_CO2E,2020,37735155000.0,3
FIN,CH4,T_CO2E,2020,4937914000.0,3
FIN,PFC,T_CO2E,2020,1485000.0,3
FIN,N2O,T_CO2E,2020,4156045000.0,3
FIN,HFC,T_CO2E,2020,903859000.0,3
FIN,SF,T_CO2E,2020,21822000.0,3
FRA,SF,T_CO2E,2020,517774000.0,3
