REF_AREA,MEASURE,UNIT_MEASURE,TIME_PERIOD,OBS_VALUE,UNIT_MULT
SVN,CH4_LULUCF,T_CO2E,2020,177000.0,3
ESP,N2O_LULUCF,T_CO2E,2020,234478000.0,3
ESP,CO2_LULUCF,T_CO2E,2020,-44409877000.0,3
ESP,CH4_LULUCF,T_CO2E,2020,80642000.0,3
SWE,CO2_LULUCF,T_CO2E,2020,-42845026000.0,3
SWE,N2O_LULUCF,T_CO2E,2020,1095134000.0,3
SWE,CH4_LULUCF,T_CO2E,2020,463272000.0,3
CHE,CH4_LULUCF,T_CO2E,2020,13345000.0,3
CHE,CO2_LULUCF,T_CO2E,2020,-1488112000.0,3
CHE,N2O_LULUCF,T_CO2E,2020,48089000.0,3
TUR,CH4_LULUCF,T_CO2E,2020,108765000.0,3
TUR,CO2_LULUCF,T_CO2E,2020,-57246403000.0,3
TUR,N2O_LULUCF,T_CO2E,2020,190027000.0,3
GBR,CH4_LULUCF,T_CO2E,2020,5693388000.0,3
GBR,N2O_LULUCF,T_CO2E,2020,1299551000.0,3
GBR,CO2_LULUCF,T_CO2E,2020,-5733976000.0,3
USA,N2O_LULUCF,T_CO2E,2020,10950018000.0,3
USA,CH4_LULUCF,T_CO2E,2020,65416081000.0,3
USA,CO2_LULUCF,T_CO2E,2020,-852534434000.0,3
BRA,CO2_LULUCF,T_CO2E,2020,425797321000.0,3
BGR,N2O_LULUCF,T_CO2E,2020,239446000.0,3
BGR,CO2_LULUCF,T_CO2E,2020,-9658685000.0,3
BGR,CH4_LULUCF,T_CO2E,2020,13700000.0,3
CHN,CO2_LULUCF,T_CO2E,2020,-641859227000.0,3
HRV,CH4_LULUCF,T_CO2E,2020,36435000.0,3
HRV,N2O_LULUCF,T_CO2E,2020,137333000.0,3
HRV,CO2_LULUCF,T_CO2E,2020,-5840557000.0,3
CYP,CO2_LULUCF,T_CO2E,2020,-300370000.0,3
CYP,N2O_LULUCF,T_CO2E,2020,1403000.0,3
CYP,CH4_LULUCF,T_CO2E,2020,423000.0,3
IND,CO2_LULUCF,T_CO2E,2020,-28055080000.0,3
IDN,CO2_LULUCF,T_CO2E,2020,761730587000.0,3
KAZ,N2O_LULUCF,T_CO2E,2020,62878000.0,3
KAZ,CO2_LULUCF,T_CO2E,2020,7987780000.0,3
KAZ,CH4_LULUCF,T_CO2E,2020,76500000.0,3
MLT,CO2_LULUCF,T_CO2E,2020,7697000.0,3
MLT,N2O_LULUCF,T_CO2E,2020,584000.0,3
PHL,CO2_LULUCF,T_CO2E,2020,2589909000.0,3
ROU,N2O_LULUCF,T_CO2E,2020,70255000.0,3
ROU,CO2_LULUCF,T_CO2E,2020,-50485924000.0,3
ROU,CH4_LULUCF,T_CO2E,2020,8912000.0,3
RUS,CO2_LULUCF,T_CO2E,2020,-593730155000.0,3
RUS,CH4_LULUCF,T_CO2E,2020,21876569000.0,3
RUS,N2O_LULUCF,T_CO2E,2020,14293677000.0,3
UKR,CH4_LULUCF,T_CO2E,2020,294913000.0,3
UKR,N2O_LULUCF,T_CO2E,2020,362634000.0,3
UKR,CO2_LULUCF,T_CO2E,2020,-1060450000.0,3
VNM,CO2_LULUCF,T_CO2E,2020,-8076048000.0,3
AUS,CH4_LULUCF,T_CO2E,2019,14790012000.0,3
AUS,CO2_LULUCF,T_CO2E,2019,-67445207000.0,3
AUS,N2O_LULUCF,T_CO2E,2019,3267321000.0,3
AUT,CH4_LULUCF,T_CO2E,2019,26748000.0,3
AUT,CO2_LULUCF,T_CO2E,2019,1989046000.0,3
AUT,N2O_LULUCF,T_CO2E,2019,116681000.0,3
BEL,CO2_LULUCF,T_CO2E,2019,-585858000.0,3
BEL,N2O_LULUCF,T_CO2E,2019,105387000.0,3
CAN,CO2_LULUCF,T_CO2E,2019,-19716066000.0,3
CAN,CH4_LULUCF,T_CO2E,2019,570173000.0,3
CAN,N2O_LULUCF,T_CO2E,2019,324781000.0,3
CHL,N2O_LULUCF,T_CO2E,2019,204056000.0,3
CHL,CH4_LULUCF,T_CO2E,2019,298069000.0,3
CHL,CO2_LULUCF,T_CO2E,2019,-49039806000.0,3
CZE,CO2_LULUCF,T_CO2E,2019,7727833000.0,3
CZE,CH4_LULUCF,T_CO2E,2019,31320000.0,3
CZE,N2O_LULUCF,T_CO2E,2019,18912000.0,3
DNK,CH4_LULUCF,T_CO2E,2019,287203000.0,3
DNK,N2O_LULUCF,T_CO2E,2019,39849000.0,3
DNK,CO2_LULUCF,T_CO2E,2019,2662966000.0,3
EST,CO2_LULUCF,T_CO2E,2019,803318000.0,3
EST,CH4_LULUCF,T_CO2E,2019,75305000.0,3
EST,N2O_LULUCF,T_CO2E,2019,270864000.0,3
