REF_AREA,MEASURE,UNIT_MEASURE,TIME_PERIOD,OBS_VALUE,UNIT_MULT
AUT,C222,T,2016,106790.8,0
AUT,C222,T,2017,87976.5,0
AUT,C222,T,2018,81539.1,0
AUT,C222,T,2019,82343.7,0
CAN,C222,T,2012,487514.4,0
CAN,C222,T,2013,409925.6,0
CAN,C222,T,2014,403379.4,0
CAN,C222,T,2015,402996.0,0
CAN,C222,T,2016,442102.8,0
CAN,C222,T,2017,364755.4,0
CAN,C222,T,2018,405651.4,0
CAN,C222,T,2019,306933.0,0
CAN,C222,T,2020,349107.0,0
COL,C222,T,2012,1038880.18,0
COL,C222,T,2013,1097316.958,0
COL,C222,T,2014,1094038.344,0
COL,C222,T,2015,1090759.73,0
COL,C222,T,2016,1087481.117,0
COL,C222,T,2017,1050615.282,0
COL,C222,T,2018,1097949.6,0
